,pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover,matches_competition,matches_themes
108,-1147357,20000000,756,832,0.112,-0.0115,0.4198,-0.000205,-0.03,-0.11,2012-01-22,lVqvE78,"ts_skewness(vec_avg(anl69_best_nav_hi),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
109,-1040978,20000000,968,1513,0.0626,-0.0104,0.3536,-0.000333,-0.04,-0.14,2012-01-22,k37oadL,"ts_skewness(vec_avg(anl69_best_ebitda_lo),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
110,-1555882,20000000,654,571,0.0333,-0.0156,0.5791,-0.000937,-0.04,-0.1,2012-01-22,OpYNRYp,"ts_skewness(vec_avg(anl69_best_ltg_stddev),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
111,-2078720,20000000,1473,1393,0.041,-0.0208,1.0538,-0.001014,-0.05,-0.12,2012-01-22,JpwNz8W,"ts_skewness(vec_avg(anl69_best_net_numest),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
112,-1462484,20000000,1368,1467,0.0705,-0.0226,0.623,-0.000641,-0.06,-0.14,2012-01-22,Wpqbodd,"ts_skewness(vec_avg(anl69_best_net_4wk_dn),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
113,-1321172,20000000,1195,1484,0.0541,-0.0204,0.4938,-0.000754,-0.06,-0.14,2012-01-22,vLqr6gA,"ts_skewness(vec_avg(anl69_best_opp_4wk_dn),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
114,-799698,20000000,1096,1440,0.0776,-0.008,0.1477,-0.000206,-0.08,-0.33,2012-01-22,LpjNzaL,"ts_skewness(vec_avg(anl69_best_net_gaap_stddev),120)",PASS,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
115,-1417882,20000000,760,869,0.0526,-0.0219,0.3117,-0.000833,-0.09,-0.22,2012-01-22,Zp5bgjZ,"ts_skewness(vec_avg(anl69_best_nav_4wk_dn),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
116,-1654500,20000000,918,1563,0.0604,-0.0166,0.3756,-0.000548,-0.09,-0.24,2012-01-22,37bX0QN,"ts_skewness(vec_avg(anl69_best_ebitda_hi),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
117,-2522956,20000000,1089,1680,0.0623,-0.0253,0.5274,-0.000811,-0.1,-0.22,2012-01-22,QaJbgXp,"ts_skewness(vec_avg(anl69_best_opp_hi),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
118,-2146928,20000000,1095,1768,0.0603,-0.0215,0.5152,-0.000713,-0.1,-0.23,2012-01-22,179XPRJ,"ts_skewness(vec_avg(anl69_best_ptp_hi),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
119,-1581695,20000000,1173,1590,0.0729,-0.0158,0.2069,-0.000434,-0.11,-0.31,2012-01-22,GwabzmZ,"ts_skewness(vec_avg(anl69_best_net_stddev),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
120,-2030277,20000000,1343,1353,0.0624,-0.0314,0.3893,-0.001005,-0.11,-0.22,2012-01-22,eOpbGoN,"ts_skewness(vec_avg(anl69_best_net_gaap_4wk_dn),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
121,-5272795,20000000,1239,1236,0.0842,-0.0528,1.1741,-0.001254,-0.11,-0.17,2012-01-22,Wpqbxnd,"ts_skewness(vec_avg(anl69_best_roe_lo),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
122,-3284814,20000000,1063,1093,0.0974,-0.0507,1.035,-0.001041,-0.11,-0.18,2012-01-22,oKpLEn5,"ts_skewness(vec_avg(anl69_best_ebit_chg_pct),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
123,-5107003,20000000,1224,1239,0.0701,-0.0511,0.9274,-0.00146,-0.12,-0.18,2012-01-22,z9M8381,"ts_skewness(vec_avg(anl69_best_ebitda_4wk_chg),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
124,-1939371,20000000,1165,1698,0.0616,-0.0194,0.408,-0.00063,-0.12,-0.31,2012-01-22,LpjNrw9,"ts_skewness(vec_avg(anl69_best_ptp_lo),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
125,-2054323,20000000,1059,1071,0.0521,-0.0317,0.3994,-0.001218,-0.13,-0.26,2012-01-22,m83mY71,"ts_skewness(vec_avg(anl69_best_ebit_4wk_dn),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
126,-4248698,20000000,1318,1487,0.0776,-0.0425,1.124,-0.001096,-0.13,-0.23,2012-01-22,XprbdnX,"ts_skewness(vec_avg(anl69_eps_gaap_best_eps_gaap_4wk_chg),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
127,-3074571,20000000,1246,1526,0.0256,-0.0308,0.5796,-0.002406,-0.15,-0.3,2012-01-22,eOpbv2l,"ts_skewness(vec_avg(anl69_best_opp_numest),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
128,-3308196,20000000,1145,1625,0.0645,-0.0331,0.5828,-0.001026,-0.16,-0.32,2012-01-22,9wvjmKx,"ts_skewness(vec_avg(anl69_best_opp_lo),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
129,-4532908,20000000,1412,1453,0.0618,-0.07,0.5926,-0.002266,-0.17,-0.23,2012-01-22,qA1xYdO,"ts_skewness(vec_avg(anl69_best_net_chg_pct),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
130,-2736427,20000000,1184,1706,0.0593,-0.0274,0.5246,-0.000924,-0.17,-0.36,2012-01-22,Rp3bzEj,"ts_skewness(vec_avg(anl69_best_net_lo),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
131,-2261468,20000000,1122,1733,0.0646,-0.0349,0.4705,-0.001081,-0.18,-0.34,2012-01-22,g1Abd50,"ts_skewness(vec_avg(anl69_best_ptp_median),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
132,-4817942,20000000,1145,1499,0.0264,-0.0482,0.755,-0.003653,-0.21,-0.34,2012-01-22,JpwN23x,"ts_skewness(vec_avg(anl69_best_roe_numest),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
133,-3979807,20000000,1113,1778,0.0557,-0.0398,0.616,-0.001432,-0.22,-0.39,2012-01-22,m83m7YW,"ts_skewness(vec_avg(anl69_best_net_income),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
134,-3848125,20000000,1198,1593,0.0747,-0.0594,0.8736,-0.001591,-0.22,-0.32,2012-01-22,vLqroZw,"ts_skewness(vec_avg(anl69_best_sales_4wk_up),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
135,-2853172,20000000,812,926,0.1219,-0.0441,0.416,-0.000723,-0.24,-0.4,2012-01-22,Vp9aZxb,"ts_skewness(vec_avg(anl69_best_nav_median),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
136,-6888051,20000000,1206,1075,0.0633,-0.069,0.9409,-0.002178,-0.24,-0.32,2012-01-22,Kb0NrdE,"ts_skewness(vec_avg(anl69_best_bps_4wk_chg),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
137,-1308027,20000000,922,1932,0.0572,-0.0202,0.1837,-0.000707,-0.25,-0.63,2012-01-22,vLq288A,"ts_skewness(vec_avg(anl69_net_best_fiscal_period_dt),120)",PASS,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
138,-6317062,20000000,1360,1399,0.0706,-0.0632,1.1908,-0.001793,-0.25,-0.35,2012-01-22,37bXPZe,"ts_skewness(vec_avg(anl69_best_net_gaap_4wk_chg),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
139,-3092706,20000000,497,572,0.0599,-0.0478,0.583,-0.001596,-0.26,-0.42,2012-01-22,eOpb1Lg,"ts_skewness(vec_avg(anl69_best_ltg_4wk_up),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
140,-5588074,20000000,1456,1394,0.1141,-0.0863,0.8279,-0.001513,-0.26,-0.31,2012-01-22,Kb0NpYk,"ts_skewness(vec_avg(anl69_best_target_4wk_chg),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
141,-3510096,20000000,722,809,0.058,-0.0542,0.5726,-0.001871,-0.26,-0.4,2012-01-22,270wGAY,"ts_skewness(vec_avg(anl69_best_ltg_chg_pct),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
142,-3722488,20000000,1189,1612,0.0612,-0.0575,0.5549,-0.001878,-0.26,-0.39,2012-01-22,Xprbeam,"ts_skewness(vec_avg(anl69_best_ptp_4wk_dn),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
143,-2597616,20000000,936,1518,0.0687,-0.0401,0.4432,-0.001168,-0.27,-0.48,2012-01-22,adYba61,"ts_skewness(vec_avg(anl69_best_ebitda_median),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
144,-3543900,20000000,1089,1672,0.0671,-0.0547,0.6063,-0.00163,-0.27,-0.41,2012-01-22,6w8jJ1L,"ts_skewness(vec_avg(anl69_best_opp_median),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
145,-4142295,20000000,1094,1797,0.0583,-0.0415,0.64,-0.001422,-0.28,-0.49,2012-01-22,wRmZG9Q,"ts_skewness(vec_avg(anl69_best_net_hi),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
146,-11266799,20000000,1233,1576,0.0667,-0.1128,1.5449,-0.003384,-0.28,-0.3,2012-01-22,AwWNx2e,"ts_skewness(vec_avg(anl69_best_eps_stddev),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
147,-3565200,20000000,921,952,0.0421,-0.0551,0.4865,-0.002617,-0.31,-0.46,2012-01-22,07lXrgv,"ts_skewness(vec_avg(anl69_best_cps_4wk_dn),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
148,-7132100,20000000,1453,1367,0.1839,-0.1101,1.6987,-0.001198,-0.32,-0.42,2012-01-22,WpqblJk,"ts_skewness(vec_avg(anl69_best_eps_chg_pct),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
149,-6776203,20000000,907,944,0.0772,-0.1046,0.9441,-0.002711,-0.32,-0.35,2012-01-22,wRmZb2x,"ts_skewness(vec_avg(anl69_best_cps_chg_pct),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
150,-3366971,20000000,1027,1164,0.0538,-0.052,0.3691,-0.001932,-0.33,-0.51,2012-01-22,07lXr3r,"ts_skewness(vec_avg(anl69_best_bps_4wk_up),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
151,-3686276,20000000,719,1199,0.0783,-0.0569,0.474,-0.001454,-0.34,-0.51,2012-01-22,QaJbYJG,"ts_skewness(vec_avg(anl69_best_cps_median),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
152,-3165543,20000000,1115,1769,0.0622,-0.0489,0.4644,-0.001571,-0.37,-0.59,2012-01-22,WpqbzlO,"ts_skewness(vec_avg(anl69_best_net_median),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
153,-12140490,20000000,1155,1319,0.0719,-0.1216,1.262,-0.00338,-0.42,-0.43,2012-01-22,37bX23Z,"ts_skewness(vec_avg(anl69_best_roe_hi),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
154,-5840802,20000000,1168,1243,0.0732,-0.0902,0.9221,-0.002466,-0.42,-0.49,2012-01-22,270w2kb,"ts_skewness(vec_avg(anl69_best_roe_chg_pct),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
155,-22485668,20000000,989,1886,0.047,-0.2251,4.6902,-0.009584,-0.43,-0.32,2012-01-22,Yprb9Jq,"ts_skewness(vec_avg(anl69_best_sales_hi),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
156,-14391030,20000000,1378,1473,0.0907,-0.2222,2.9172,-0.0049,-0.45,-0.34,2012-01-22,07lXa6q,"ts_skewness(vec_avg(anl69_best_sales_chg_pct),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
157,-7253290,20000000,915,980,0.0799,-0.112,1.0927,-0.002802,-0.46,-0.49,2012-01-22,adYbeVv,"ts_skewness(vec_avg(anl69_best_ndebt_chg_pct),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
158,-9039840,20000000,1429,1474,0.0804,-0.0905,1.0517,-0.002252,-0.47,-0.55,2012-01-22,Ew7pd60,"ts_skewness(vec_avg(anl69_eps_best_eps_lo),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
159,-9360373,20000000,724,1218,0.06,-0.0937,1.172,-0.003126,-0.48,-0.55,2012-01-22,qA1x0Yv,"ts_skewness(vec_avg(anl69_best_cps_hi),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
160,-8405867,20000000,799,1140,0.0815,-0.0842,0.9149,-0.002066,-0.54,-0.66,2012-01-22,k37o9XL,"ts_skewness(vec_avg(anl69_best_px_cps_ratio),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
161,-6312634,20000000,487,1013,0.0318,-0.0975,0.7992,-0.006134,-0.56,-0.63,2012-01-22,JpwNP3E,"ts_skewness(vec_avg(anl69_best_dps_median),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
162,-2736359,20000000,1137,1664,0.1047,-0.0423,0.335,-0.000807,-0.61,-1.05,2012-01-22,ro3OxRo,"ts_skewness(vec_avg(anl69_eps_best_fiscal_period_dt),120)",PASS,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
163,-11206173,20000000,1208,1628,0.0645,-0.1122,1.2357,-0.003478,-0.63,-0.66,2012-01-22,xx63JYw,"ts_skewness(vec_avg(anl69_eps_gaap_best_eps_gaap_lo),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
164,-11284159,20000000,727,1216,0.0636,-0.113,1.2408,-0.003551,-0.66,-0.69,2012-01-22,Ew7pR8m,"ts_skewness(vec_avg(anl69_best_cps),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
165,-11866364,20000000,1163,1673,0.0612,-0.1188,1.3104,-0.003885,-0.66,-0.68,2012-01-22,WpqbvGj,"ts_skewness(vec_avg(anl69_eps_gaap_best_eps_gaap),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
166,-15438968,20000000,1011,1705,0.0746,-0.1546,1.5849,-0.004144,-0.77,-0.69,2012-01-22,oKpLrQb,"ts_skewness(vec_avg(anl69_best_pe_ratio),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
167,-13868321,20000000,767,1176,0.0652,-0.1388,1.5323,-0.004262,-0.78,-0.74,2012-01-22,AwWNQWY,"ts_skewness(vec_avg(anl69_best_cps_lo),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
168,-13602270,20000000,1324,1502,0.0853,-0.1362,1.44,-0.003194,-0.78,-0.75,2012-01-22,lVqvmkn,"ts_skewness(vec_avg(anl69_eps_best_eps_gaap_lo),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
169,-16047608,20000000,1386,1441,0.0328,-0.1607,1.9113,-0.009797,-0.79,-0.7,2012-01-22,ngJdEox,"ts_skewness(vec_avg(anl69_eps_best_eps_gaap_numest),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
170,-36028704,20000000,999,1877,0.0422,-0.3607,4.5589,-0.017098,-0.95,-0.56,2012-01-22,bLkbKxK,"ts_skewness(vec_avg(anl69_best_sales),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
171,-33145350,20000000,1030,1842,0.0454,-0.3319,3.9602,-0.014606,-0.98,-0.6,2012-01-22,ngJdXQz,"ts_skewness(vec_avg(anl69_best_sales_lo),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
172,-17813743,20000000,1282,1545,0.0795,-0.1784,1.9111,-0.004485,-1.08,-0.9,2012-01-22,OpYN3QY,"ts_skewness(vec_avg(anl69_eps_best_eps_gaap),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
173,-21421027,20000000,1503,1355,0.0415,-0.2145,2.2032,-0.010325,-1.14,-0.87,2012-01-22,9wvjlMx,"ts_skewness(vec_avg(anl69_best_eps_numest),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
174,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,z9M8bKG,"ts_skewness(vec_avg(anl69_analyst_market_status),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
175,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,9wvjWYq,"ts_skewness(vec_avg(anl69_analyst_most_recent_period_end_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
176,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,z9M8A9V,"ts_skewness(vec_avg(anl69_best_fperiod_override),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
177,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,MpWaNpn,"ts_skewness(vec_avg(anl69_cest_market_status),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
178,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,ngJd52x,"ts_skewness(vec_avg(anl69_cest_most_recent_period_end_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
179,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,179ZeeR,"ts_skewness(vec_avg(anl69_net_best_fperiod_override),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
180,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,8zoPbql,"ts_skewness(vec_avg(anl69_net_latest_ann_dt_qtrly),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
181,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,07lrqWG,"ts_skewness(vec_avg(anl69_net_market_status),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
182,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,k37gd56,"ts_skewness(vec_avg(anl69_net_most_recent_period_end_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
183,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,OpY8POv,"ts_skewness(vec_avg(anl69_rec_latest_ann_dt_qtrly),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
184,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,Kb0rd3k,"ts_skewness(vec_avg(anl69_rec_market_status),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
185,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,JpwQEqx,"ts_skewness(vec_avg(anl69_rec_most_recent_period_end_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
186,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,AwWvMal,"ts_skewness(vec_avg(anl69_sales_latest_ann_dt_qtrly),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
187,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,oKpWMzk,"ts_skewness(vec_avg(anl69_sales_market_status),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
188,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,QaJKL5M,"ts_skewness(vec_avg(anl69_sales_most_recent_period_end_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
189,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,xx6b0En,"ts_skewness(vec_avg(anl69_target_latest_ann_dt_qtrly),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
190,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,QaJKLoG,"ts_skewness(vec_avg(anl69_target_market_status),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
191,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,dxX1APK,"ts_skewness(vec_avg(anl69_target_most_recent_period_end_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
