pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,is_ladder_sharpe,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover,matches_competition
-1800517,20000000,432,382,0.5654,-0.0174,0.3115,-6.2e-05,-0.04,-0.23,2012-01-22,ngnjgPz,"ts_zscore(fnd72_s_pit_or_bs_q_bs_cur_asset_report,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-3125277,20000000,212,197,0.5631,-0.0302,0.569,-0.000107,-0.07,-0.32,2012-01-22,OpnLpLJ,"ts_zscore(fnd72_s_pit_or_bs_q_bs_allow_doubtful_acc_rec,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-3316562,20000000,311,300,0.5809,-0.032,0.53,-0.00011,-0.08,-0.36,2012-01-22,PpnRpRL,"ts_zscore(fnd72_s_pit_or_bs_q_bs_capital_reserve,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-4862957,20000000,131,136,0.5817,-0.047,0.7183,-0.000161,-0.09,-0.33,2012-01-22,27vgN2b,"ts_zscore(fnd72_s_pit_or_bs_q_bs_goodwill,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-7843448,20000000,2,2,0.3029,-0.0757,1.5135,-0.0005,-0.11,-0.22,2012-01-22,QanxaOK,"ts_zscore(fnd72_s_pit_or_bs_q_bs_capital_stock,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-5274919,20000000,359,312,0.569,-0.0509,0.681,-0.000179,-0.19,-0.64,2012-01-22,vL5ENK3,"ts_zscore(fnd72_s_pit_or_bs_q_bs_inventories,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
8929117,20000000,185,158,0.6493,0.0862,0.2156,0.000266,0.21,0.58,2012-01-22,qAnaLYO,"ts_zscore(fnd72_s_pit_or_bs_q_bs_sh_cap_and_apic,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
2860223,20000000,436,380,0.5992,0.0276,0.4062,9.2e-05,0.06,0.26,2012-01-22,YpNVM2o,"ts_zscore(fnd72_s_pit_or_bs_q_bs_pure_retained_earnings,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
1983541,20000000,497,443,0.5873,0.0192,0.2863,6.5e-05,0.04,0.24,2012-01-22,jZnpYPe,"ts_zscore(fnd72_s_pit_or_bs_q_bs_retain_earn,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
3029079,20000000,81,93,0.5952,0.0292,0.6336,9.8e-05,0.03,0.15,2012-01-22,k3nwg1z,"ts_zscore(fnd72_s_pit_or_bs_q_bs_rental_exp_year_1,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
1941906,20000000,118,114,0.6168,0.0188,0.5042,6.1e-05,0.02,0.12,2012-01-22,xxeLr2J,"ts_zscore(fnd72_s_pit_or_bs_q_bs_sh_out,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
720266,20000000,508,454,0.5552,0.007,0.1889,2.5e-05,0.01,0.11,2012-01-22,Xpk3J20,"ts_zscore(fnd72_s_pit_or_bs_q_bs_other_st_liab,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
39693,20000000,228,218,0.5622,0.0004,0.2944,1e-06,0.0,0.0,2012-01-22,RpNOE5g,"ts_zscore(fnd72_s_pit_or_bs_q_bs_st_portion_of_lt_debt,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
735389,20000000,82,75,0.5813,0.0071,0.5721,2.4e-05,0.0,0.04,2012-01-22,Lpnv8x9,"ts_zscore(fnd72_s_pit_or_bs_q_bs_total_line_of_credit,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
108980,20000000,138,156,0.5872,0.0011,0.3872,4e-06,0.0,0.01,2012-01-22,QanxWdW,"ts_zscore(fnd72_s_pit_or_bs_q_contingent_liabilities,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-1058777,20000000,229,218,0.5478,-0.0102,0.3249,-3.7e-05,-0.01,-0.1,2012-01-22,AwnpvgY,"ts_zscore(fnd72_s_pit_or_bs_q_bs_other_cur_liab,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-1122065,20000000,339,290,0.5896,-0.0108,0.4731,-3.7e-05,-0.02,-0.12,2012-01-22,qAnaLVK,"ts_zscore(fnd72_s_pit_or_bs_q_bs_tot_eqy,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-1554495,20000000,316,287,0.5553,-0.015,0.2941,-5.4e-05,-0.03,-0.2,2012-01-22,27vgmab,"ts_zscore(fnd72_s_pit_or_bs_q_bs_other_cur_asset_less_prepay,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-1806510,20000000,470,386,0.5884,-0.0174,0.364,-5.9e-05,-0.04,-0.23,2012-01-22,6wRWdZP,"ts_zscore(fnd72_s_pit_or_bs_q_bs_tot_asset,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-2333426,20000000,136,130,0.5676,-0.0225,0.4741,-7.9e-05,-0.04,-0.21,2012-01-22,vL5E1Pd,"ts_zscore(fnd72_s_pit_or_bs_q_bs_total_avail_line_of_credit,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-3994355,20000000,331,274,0.5888,-0.0386,0.8194,-0.000131,-0.1,-0.41,2012-01-22,LpnvM3e,"ts_zscore(fnd72_s_pit_or_bs_q_bs_tot_liab_eqy,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-3718754,20000000,464,411,0.5549,-0.0359,0.4348,-0.000129,-0.12,-0.47,2012-01-22,eOnYQdE,"ts_zscore(fnd72_s_pit_or_bs_q_bs_other_lt_liabilities,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-3818986,20000000,442,400,0.5511,-0.0369,0.4528,-0.000134,-0.14,-0.55,2012-01-22,k3nwgLz,"ts_zscore(fnd72_s_pit_or_bs_q_bs_other_cur_asset,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
