pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,is_ladder_sharpe,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover,matches_competition
-1148427,20000000,57,59,0.402,-0.0117,0.6133,-5.8e-05,-0.01,-0.06,2012-01-22,9wRZdGx,"ts_zscore(mdl211_netq_q3_madp,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-1480265,20000000,16,16,1.6467,-0.0143,0.8062,-1.7e-05,-0.01,-0.08,2012-01-22,YpALE86,"ts_zscore(mdl211_netq_q3_mae,12)",FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-2488020,20000000,580,575,0.6068,-0.024,0.3603,-7.9e-05,-0.06,-0.32,2012-01-22,dxQk3Yj,"ts_zscore(mdl211_netq_q3_predict,12)",PASS,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-7150901,20000000,16,17,1.6482,-0.0691,1.1241,-8.4e-05,-0.08,-0.4,2012-01-22,ngWxvZz,"ts_zscore(mdl211_netq_q2_mae,12)",FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-5500850,20000000,123,127,0.4623,-0.0611,0.7943,-0.000264,-0.11,-0.31,2012-01-22,m8Xw01E,"ts_zscore(mdl211_nety_y1_madp,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-5926372,20000000,61,64,0.4421,-0.0661,0.7874,-0.000299,-0.15,-0.38,2012-01-22,xxnOr9g,"ts_zscore(mdl211_netq_q1_madp,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-7445716,20000000,59,61,0.3785,-0.0776,1.0376,-0.00041,-0.22,-0.48,2012-01-22,z9WKG7d,"ts_zscore(mdl211_netq_q4_madp,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
11073794,20000000,18,22,1.6444,0.1069,0.3311,0.00013,0.16,0.61,2012-01-22,Vp81QPG,"ts_zscore(mdl211_salq_q2_mada,12)",FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,PASS
7114199,20000000,18,22,1.6349,0.0687,0.3494,8.4e-05,0.08,0.38,2012-01-22,7wd7PKQ,"ts_zscore(mdl211_salq_q1_mada,12)",FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,PASS
5872286,20000000,20,20,1.6598,0.0567,0.3914,6.8e-05,0.06,0.33,2012-01-22,5wvnKao,"ts_zscore(mdl211_salq_q1_mae,12)",FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,PASS
3649436,20000000,18,22,1.6426,0.0352,0.4636,4.3e-05,0.03,0.2,2012-01-22,Rprjxpj,"ts_zscore(mdl211_salq_q3_mada,12)",FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,PASS
1607091,20000000,55,59,0.3978,0.0156,0.5571,7.8e-05,0.02,0.09,2012-01-22,7wdWknx,"ts_zscore(mdl211_salq_q4_madp,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
534274,20000000,619,609,0.6285,0.0052,0.195,1.6e-05,0.01,0.07,2012-01-22,lV0pw08,"ts_zscore(mdl211_salq_q2_predict,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
618432,20000000,610,596,0.6352,0.006,0.2845,1.9e-05,0.01,0.07,2012-01-22,bL9Gwar,"ts_zscore(mdl211_salq_q4_predict,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
1648515,20000000,18,22,1.6442,0.0159,0.4835,1.9e-05,0.01,0.09,2012-01-22,Pp1NJ3L,"ts_zscore(mdl211_salq_q4_mada,12)",FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,PASS
341562,20000000,62,64,0.4366,0.0036,0.4101,1.7e-05,0.0,0.02,2012-01-22,oKY8j9E,"ts_zscore(mdl211_salq_q1_madp,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
428658,20000000,19,20,1.6672,0.0041,0.5252,5e-06,0.0,0.02,2012-01-22,ZpoPVoZ,"ts_zscore(mdl211_salq_q2_mae,12)",FAIL,FAIL,FAIL,FAIL,FAIL,PASS,PASS,PASS
-135917,20000000,609,595,0.5965,-0.0013,0.2691,-4e-06,-0.0,-0.02,2012-01-22,qAX92l1,"ts_zscore(mdl211_salq_q1_predict,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-2156265,20000000,56,58,0.3831,-0.0209,0.5978,-0.000109,-0.02,-0.1,2012-01-22,NpOxEr8,"ts_zscore(mdl211_salq_q2_madp,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-2722175,20000000,20,21,1.6625,-0.0263,0.7471,-3.2e-05,-0.02,-0.16,2012-01-22,oKY7mx5,"ts_zscore(mdl211_salq_q3_mae,12)",FAIL,FAIL,FAIL,FAIL,FAIL,PASS,PASS,PASS
-1701461,20000000,627,615,0.6311,-0.0164,0.2464,-5.2e-05,-0.03,-0.21,2012-01-22,RprMRG1,"ts_zscore(mdl211_salq_q3_predict,12)",PASS,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-7982030,20000000,19,20,1.6636,-0.0771,1.1318,-9.3e-05,-0.09,-0.44,2012-01-22,37AwMeP,"ts_zscore(mdl211_salq_q4_mae,12)",FAIL,FAIL,FAIL,FAIL,FAIL,PASS,PASS,PASS
-6803069,20000000,54,56,0.3767,-0.0659,0.7881,-0.00035,-0.14,-0.33,2012-01-22,lV0dem5,"ts_zscore(mdl211_salq_q3_madp,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
